catalog_id,name,slug,catalog_url,website_url,tagline,description,categories,is_featured,is_affiliate,published_at,updated_at
cmiuc2ope00suw17103pis8n7,OS Data Hub,os-data-hub,https://geospatialcatalog.com/os-data-hub,https://www.ordnancesurvey.co.uk/opendatadownload/products.html,"The OS Data Hub can bring your geospatial solutions to life with our APIs, download service, data package creator and other user apps.","The OS Data Hub provides a comprehensive platform for geospatial solutions, offering APIs, a download service, a data package creator, and various user applications. It offers access to a wealth of free and premium Ordnance Survey products, enhancing geospatial projects with detailed mapping and environmental data.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:35.645Z
cmiuc04x600jlw171gr0yt3e7,OWRB Data & Maps,owrb-data-maps,https://geospatialcatalog.com/owrb-data-maps,http://www.owrb.ok.gov/maps/PMG/DMindex.html,Access data and information regarding Oklahoma's water resources.,"The Oklahoma Water Resources Board (OWRB) provides a centralized portal for geospatial data and information related to water resources within the state of Oklahoma. It offers access to various datasets including groundwater, surface water, water rights, and water supply. The site also features specific studies and frequently requested maps.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:37.734Z
cmiuc311x00uww171mus0l6lh,PAD-US Data Download,pad-us-data-download,https://geospatialcatalog.com/pad-us-data-download,https://www.usgs.gov/programs/gap-analysis-project/science/pad-us-data-download,"Download the Protected Areas Database of the United States, available nationally or by state/territory.","This page provides direct access to the Protected Areas Database of the United States (PAD-US). Data is offered in an ArcGIS Geodatabase format, allowing users to download comprehensive information for the entire nation or specifically by 56 individual State/Territory boundaries. It serves as a key resource for conservation and land management.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:53.662Z
cmiuc1vdq00n9w171h6etig7t,PALSAR-2 ScanSAR Flooding in Rwanda,palsar-2-scansar-flooding-in-rwanda,https://geospatialcatalog.com/palsar-2-scansar-flooding-in-rwanda,https://registry.opendata.aws/palsar-2-scansar-flooding-in-rwanda/,A dataset providing PALSAR-2 ScanSAR observations of flooding and landslides in Rwanda.,"This dataset contains ALOS-2 PALSAR-2 ScanSAR Level 2.1 data, offering orthorectified backscatter observations with a 350 km observation width at 25m resolution. It was generated by JAXA in response to torrential rainfall, flooding, and landslides in Rwanda, activated through the International Disaster Charter. The data provides valuable insights for disaster response and natural resource monitoring in affected regions.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:58.620Z
cmiuc34ro00vsw171koo0hh50,PANGAEA.,pangaea,https://geospatialcatalog.com/pangaea,https://www.pangaea.de/,Data Publisher for Earth & Environmental Science,"PANGAEA offers services for archiving, publishing, and distributing georeferenced data from earth system research. As a World Data Center, it is a member of the World Data System, providing a reliable repository for scientific datasets.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:58.502Z
cmiuc27h900oqw171pwva5uj7,Parcellaire Express (PCI),parcellaire-express-pci,https://geospatialcatalog.com/parcellaire-express-pci,https://geoservices.ign.fr/parcellaire-express-pci#telechargementfra,Access IGN France's cadastral parcel data for French departments.,"This service provides the Parcellaire Express (PCI) dataset, offering detailed cadastral parcel information across various departments in France. Users can download up-to-date Shapefile data, organized by departmental boundaries, for comprehensive land management and geospatial analysis. The data is provided by IGN France, a key national geographic information provider.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:15.433Z
cmiuc2c8o00pqw171xncgk5n2,Paris Data,paris-data,https://geospatialcatalog.com/paris-data,https://opendata.paris.fr/pages/home/,Bienvenue sur Paris Data ! Le site de la démarche Open Data de la Ville de Paris.,"Paris Data serves as the official Open Data platform for the City of Paris, providing public access to a wide array of datasets. These datasets are published by various city services and their partners, all under the Open Data Commons Attribution License (ODbL) to promote transparency and reuse.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:20.509Z
cmiypt722000004jphf2r47wm,PastMaps,pastmaps,https://geospatialcatalog.com/pastmaps,https://pastmaps.com/,Providing access to historical maps and geospatial data for research and analysis.,"PastMaps offers a comprehensive collection of historical maps and geospatial datasets. This platform supports researchers, historians, and planners by providing tools for exploring past landscapes and changes over time.",Companies|Data,False,False,2025-12-09T15:08:14.309Z,2025-12-09T15:08:14.711Z
cmiubzujz00h8w1719lcx46wn,Peel Region Data Portal,peel-region-data-portal,https://geospatialcatalog.com/peel-region-data-portal,http://opendata.peelregion.ca/,"An authoritative open data portal offering diverse datasets and visual tools for Peel Region, Canada.","This portal serves as a central hub for accessing comprehensive data pertaining to the Peel Region in Canada. Users can explore and download information on critical topics such as demographics, population trends, housing, economic activity, and regional operations. The platform also provides visual tools and reports to facilitate data analysis and understanding.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:23.388Z
cmiuc3a1z00x8w171ow4e38ek,PennDOT Open Data,penndot-open-data,https://geospatialcatalog.com/penndot-open-data,https://data-pennshare.opendata.arcgis.com/,The PennShare Open Data Site provides access to Pennsylvania's published GIS data.,"This portal offers comprehensive GIS data from the Pennsylvania Department of Transportation (PennDOT). Users can map, style, chart, download, and share various datasets related to the state's transportation infrastructure and assets.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:33:03.427Z
cmiuc1t2w00mpw171s3r0hvun,Pennsylvania Spatial Data Access,pennsylvania-spatial-data-access,https://geospatialcatalog.com/pennsylvania-spatial-data-access,http://www.pasda.psu.edu/,A comprehensive geospatial data portal for the Commonwealth of Pennsylvania.,"Pennsylvania Spatial Data Access (PASDA) serves as the official geospatial data clearinghouse for the Commonwealth of Pennsylvania. It provides access to a wide array of geographic information system (GIS) data, including base map themes, orthoimagery, and environmental datasets from various state agencies. The platform facilitates data discovery and download for researchers, government agencies, and the public.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:56.860Z
cmiubzj7800f1w171g12oso3t,Pennsylvania State Data Center,pennsylvania-state-data-center,https://geospatialcatalog.com/pennsylvania-state-data-center,https://pasdc.hbg.psu.edu/,Making federal census and socioeconomic data accessible and useful for Pennsylvania decision-makers.,"The Pennsylvania State Data Center (PASDC) serves as the official source of demographic and socioeconomic data for the Commonwealth of Pennsylvania. It partners with the U.S. Census Bureau to provide local access to federal statistics, assisting users with information acquisition, data evaluation, and interpretation.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:10.535Z
cmj1au6ak000204l5sn7ryl05,Perry-Castañeda Library Map Collection,perry-castaneda-library-map-collection,https://geospatialcatalog.com/perry-castaneda-library-map-collection,https://maps.lib.utexas.edu/maps,The University of Texas at Austin's extensive map collection provides a vast resource for geographic research and historical study.,"The Perry-Castañeda Library Map Collection at the University of Texas at Austin houses a comprehensive array of maps, atlases, and geospatial data. It serves as a significant resource for students, researchers, and the public, offering access to diverse cartographic materials for various academic and historical purposes.",Data,False,False,2025-12-12T10:20:28.875Z,2025-12-12T10:20:28.880Z
cmiuc0d8100low171xvo527fi,Placekey,placekey,https://geospatialcatalog.com/placekey,https://www.placekey.io/,Solve Address Matching with a Free Universal Location ID,"Placekey is a universal place identifier trusted by organizations, businesses, and geospatial scientists to easily represent and unify location data. It is built with developers in mind to facilitate the joining and combining of geospatial data from diverse sources, leading to more comprehensive insights.",Companies|Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:47.634Z
cmiygzi11000104jjnmh8caap,Planet Education and Research Program,planet-education-and-research-program,https://geospatialcatalog.com/planet-education-and-research-program,https://www.planet.com/industries/education-and-research/,"The Planet Education and Research Program offers university-affiliated students and researchers limited, non-commercial access to PlanetScope and RapidEye imagery.","This program provides university-affiliated students, faculty, and researchers with limited, non-commercial access to PlanetScope and RapidEye satellite imagery. It enables the study of global change, forest dynamics, urban growth, and agricultural yields using daily, high-resolution data for academic projects.",Data,False,False,2025-12-09T11:02:09.259Z,2025-12-09T11:02:09.746Z
cmiuc2qm600t5w171du8nwiym,POI Factory,poi-factory,https://geospatialcatalog.com/poi-factory,http://www.poi-factory.com/,A community for sharing free GPS Points of Interest (POI) files and discussing related topics.,"POI Factory has been a friendly online community since 2006, where users can share and discuss GPS files. The website provides access to over 1,000,000 free POI locations, covering a wide array of categories from retail and dining to outdoor activities and attractions. It serves as a valuable resource for GPS users looking to enhance their navigation with custom datasets.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:40.146Z
cmiuc041q00jaw171grgu7m85,Polar View,polar-view,https://geospatialcatalog.com/polar-view,http://www.polarview.aq/index.php/antarctic,A website about Polar View and related services in the Antarctic region.,"This platform provides access to a variety of geospatial datasets focusing on the Antarctic. It serves as a central hub for researchers and users to explore and download critical environmental data, including satellite imagery and ice-related products. The service aims to support monitoring and analysis of the dynamic polar environment.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:37.607Z
cmiuc32tn00viw171g2f19vnf,Population Density Maps,population-density-maps,https://geospatialcatalog.com/population-density-maps,https://dataforgood.fb.com/tools/population-density-maps/,Access detailed population density maps for humanitarian and development efforts.,"This platform provides detailed population density maps, likely derived from Facebook's extensive user data and AI analysis. These maps are invaluable for researchers, humanitarian organizations, and development agencies to understand population distribution and density across various regions. The data supports critical decision-making in disaster response, public health initiatives, and infrastructure planning.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:53.915Z
cmiubzqes00gbw171b6rzkot5,"Poseidon 3D Seismic, Australia",poseidon-3d-seismic-australia,https://geospatialcatalog.com/poseidon-3d-seismic-australia,https://registry.opendata.aws/tgs-opendata-poseidon/,"A 3D seismic dataset for oil and gas exploration in Australia, openly available on AWS.","This dataset provides near, mid, far, and full stack (with AGC) imaged 3D seismic data, along with a decimated stacking velocity field. Covering approximately 2,900 km2, it is primarily used in oil and gas exploration within Australia. The data is converted to open-source MDIO format and hosted on AWS S3, licensed under CC BY 4.0.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:20.107Z
cmiubzcz800dnw1719wm7rikn,PRIO,prio,https://geospatialcatalog.com/prio,https://www.prio.org/Data/,Peace Research Institute Oslo (PRIO) provides public access to a diverse collection of research data and datasets.,"PRIO is dedicated to making its extensive research data publicly available for replication and further study. The platform offers a wide array of datasets derived from various PRIO projects and publications, covering critical global issues. These resources are invaluable for researchers and analysts in peace and conflict studies.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:00.576Z
cmiubzdof00duw17152uqyu5c,Proba-V-TerraNorte Forest Maps,proba-v-terranorte-forest-maps,https://geospatialcatalog.com/proba-v-terranorte-forest-maps,http://smiswww.iki.rssi.ru/default.aspx?page=356,Developing forest cover maps using Proba-V satellite data for environmental monitoring.,"This initiative by the Space Research Institute of the Russian Academy of Sciences focuses on satellite monitoring technologies. The project utilizes satellite imagery, such as that from Proba-V, to create detailed maps of forest cover. These maps are a key output of the Proba-V-TerraNorte project, contributing to environmental understanding.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:00.673Z
cmiuc2ve700uew171yhjmujdx,Protected Planet,protected-planet,https://geospatialcatalog.com/protected-planet,http://www.protectedplanet.net/,The most up-to-date and complete source of data on protected areas and other effective area-based conservation measures (OECMs).,"Protected Planet provides comprehensive and current data on protected areas and OECMs globally. It is updated monthly with submissions from governments, NGOs, landowners, and communities, offering vital information for conservation efforts. The platform showcases global statistics and allows exploration by regional, country, or individual area levels.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:45.309Z
cmiuc38e500wpw171ns9hqehy,Puget Sound LIDAR Consortium,puget-sound-lidar-consortium,https://geospatialcatalog.com/puget-sound-lidar-consortium,http://pugetsoundlidar.ess.washington.edu/,"A historical portal for LiDAR data in the Puget Sound region, now largely superseded by newer resources.","The Puget Sound LIDAR Consortium (PSLC) website provides access to historical LiDAR data for the Puget Sound area. While no longer actively maintained, it served as an important early resource for researchers and the public. Users are now directed to the more current Washington Department of Natural Resources LiDAR portal for up-to-date information and data.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:33:03.197Z
cmiuc09me00ksw17148khvyo6,Queensland DDS Search (Unavailable),queensland-dds-search-unavailable,https://geospatialcatalog.com/queensland-dds-search-unavailable,http://dds.information.qld.gov.au/DDS/search.aspx,The Queensland Data Delivery Service search page is currently unavailable.,"This URL, intended for searching the Queensland Data Delivery Service, is currently returning an HTTP 404 Not Found error. The page cannot be accessed, suggesting it may have been removed, moved, or is temporarily offline.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:42.891Z
cmiuc2vbh00uaw1718ljip2a5,Rain over Africa,rain-over-africa,https://geospatialcatalog.com/rain-over-africa,https://registry.opendata.aws/roa/,Provides spaceborn precipitation estimates for Africa using deep learning and geostationary imagery.,"The Rain over Africa (RoA) dataset offers spaceborn precipitation estimates for Africa, derived from geostationary imagery using convolutional and quantile regression neural networks. It includes uncertainty estimates and is updated at most yearly, licensed under CC BY 4.0. This dataset is part of the Registry of Open Data on AWS, making it discoverable on AWS Data Exchange.",Data,False,False,2025-12-06T13:29:55.538Z,2026-01-05T11:14:01.333Z
cmiuc3c1000xgw171f6vf51hx,Randolph Glacier Inventory (RGI),randolph-glacier-inventory-rgi,https://geospatialcatalog.com/randolph-glacier-inventory-rgi,http://www.glims.org/RGI/,A globally complete inventory of glacier outlines for monitoring the world's changing glaciers.,"The Randolph Glacier Inventory (RGI) is a comprehensive dataset providing outlines of glaciers worldwide, excluding ice sheets. It serves as a snapshot of global glaciers, primarily targeting the year 2000, and is crucial for large-scale analyses of glacier volume and climate response. The RGI is a subset of the broader GLIMS initiative.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:33:07.836Z
cmjd06qtz000004l5t1mo4j42,RapidCrops,rapidcrops,https://geospatialcatalog.com/rapidcrops,https://source.coop/planet/rapidcrops,A pan-European label dataset providing harmonized crop type information for large-scale agricultural classification.,"RapidCrops offers 99 million agricultural parcel boundaries with harmonized crop type data across seven EU countries, spanning 5-7 years. The dataset is derived from the EU IACS programme and includes attributes to support machine learning workflows, particularly those leveraging Earth Observation data.",Data,False,False,2025-12-19T15:07:29.169Z,2025-12-19T15:07:29.491Z
cmiubzolj00fqw1713pkp3e4m,RarePlanes,rareplanes,https://geospatialcatalog.com/rareplanes,https://registry.opendata.aws/rareplanes/,A unique open-source machine learning dataset featuring real and synthetic satellite imagery for aircraft detection.,"RarePlanes is an open-source machine learning dataset from CosmiQ Works and AI.Reverie, designed to test the value of synthetic data in computer vision. It combines real Maxar WorldView-3 satellite imagery with synthetically generated data to enhance algorithms for automatic aircraft detection and attribute identification. This dataset is the largest openly available very high-resolution resource for synthetic data testing in an overhead perspective.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:17.583Z
cmiuc20gt00ntw171rbym6ozx,Regrid,regrid,https://geospatialcatalog.com/regrid,https://regrid.com/,Authoritative parcel data with boundaries across the U.S. & Canada.,"Regrid offers comprehensive, government-sourced parcel data for the United States and Canada, supporting confident decision-making across various sectors. The platform provides access to detailed land data, including parcel boundaries and associated property information. Users can leverage this data for real estate, urban planning, and other geospatial analysis needs.",Companies|Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:06.487Z
cmiuc32re00vhw171c9d1wcc3,RGIS,rgis,https://geospatialcatalog.com/rgis,http://rgis.unm.edu/rgis6/,"Browse and access a vast collection of geospatial data for New Mexico, including rasters, vectors, and files.","RGIS, hosted by the University of New Mexico, serves as a comprehensive data portal for geographic information systems data focused on New Mexico. It provides access to a wide array of datasets categorized by themes such as agriculture, boundaries, climate, elevation, environment, and transportation. Users can search, browse, and download spatial data in various formats, often with associated metadata.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:53.910Z
cmiuc2d4600q5w17114lv15nt,RIGIS,rigis,https://geospatialcatalog.com/rigis,https://www.rigis.org/,Rhode Island Geographic Information System (RIGIS) open GIS data distribution clearinghouse,"The Rhode Island Geographic Information System (RIGIS) operates as an open GIS data distribution clearinghouse for the state. It provides access to a diverse range of geographically-referenced datasets, covering essential topics such as transportation, infrastructure, and the environment, facilitating public access and analysis.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:20.703Z
cmiubzcz400dmw171bgfux451,Riverscapes Consortium,riverscapes-consortium,https://geospatialcatalog.com/riverscapes-consortium,https://www.riverscapes.net/,"Connecting individuals and building communities for healthy riverscapes through science, conservation, and restoration.","The Riverscapes Consortium is a collective of scientists, restoration practitioners, managers, and conservationists dedicated to addressing urgent riverscape challenges. It works to advance science, build community, develop tools, and distribute data to increase capacity and knowledge, inspiring action for improved riverscape health.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:00.573Z
cmiuc2ca500puw17193m59y5m,RoadDetections,roaddetections,https://geospatialcatalog.com/roaddetections,https://github.com/microsoft/RoadDetections,"Microsoft offers a global dataset of road detections derived from Bing Maps aerial imagery, freely available for download.","This resource provides a comprehensive dataset of 54.2 million kilometers of roads detected worldwide using Microsoft Maps aerial imagery, including Maxar and Airbus sources. The data is openly accessible under the Open Data Commons Open Database License (ODbL), with plans to open-source the underlying AI model and geometry generation code in 2025.",Data|Open Source Software,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:20.560Z
cmiyjs86y000004jt5rg1b3jb,Rockd,rockd,https://geospatialcatalog.com/rockd,https://rockd.org/,Explore and document the geologic world with instant access to geological data and observation tools.,"rockd provides users with immediate access to geological information and a dashboard that summarizes key facts about their current location. It enables easy recording of geological observations, offering spatially informed suggestions for nearby units, time intervals, and fossils. Users can track their progress through the geologic record with summary statistics.",Data|Tooling,False,False,2025-12-09T12:20:39.292Z,2025-12-09T12:21:05.757Z
cmiubzyag00i0w1717qqdrmqz,Rulamahue.cl,rulamahuecl,https://geospatialcatalog.com/rulamahuecl,https://www.rulamahue.cl/,"An online atlas providing detailed maps of Chile's regions, provinces, and communes.","Rulamahue.cl hosts a comprehensive online atlas featuring maps and plans of Chile's administrative divisions. It offers geographical information for all regions, provinces, and communes, making the data available for sharing and reuse under a Creative Commons license. This resource is valuable for geographical research and educational purposes related to Chile.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.394Z
cmiuc01xe00iww171qvh93w07,SAGE,sage,https://geospatialcatalog.com/sage,https://sage.nelson.wisc.edu/,SAGE fosters interdisciplinary research on global environmental problems and human-environment interactions.,"The Center for Sustainability and the Global Environment (SAGE) at the University of Wisconsin-Madison conducts interdisciplinary research. It focuses on regional and global environmental problems, examining the complex interactions between environmental systems, natural resources, and human activities, while also providing data and models.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:33.045Z
cmiubzfc500e1w171xgkc2w7u,Satellitemap.space,satellitemap-space,https://geospatialcatalog.com/satellitemap-space,https://satellitemap.space/,"Discover live positions of Starlink, SpaceX, Kuiper & GPS satellites with an interactive map.","This platform offers real-time tracking of Starlink, SpaceX, Kuiper, and GPS satellites using an interactive WebGL map. Users can explore live satellite positions, launch tables, and coverage information, with upcoming features like orbital decay predictions and satellite train tracking. It provides a comprehensive visualization of internet constellations and individual satellites.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2026-01-07T08:50:07.246Z
cmiuc1ugi00mvw171ywn3mn11,Satlas Super Resolution,satlas-super-resolution,https://geospatialcatalog.com/satlas-super-resolution,https://github.com/allenai/satlas-super-resolution,"Provides open AI-generated global super-resolution geospatial imagery, updated frequently.","Satlas Super Resolution offers globally generated AI-enhanced imagery for 2023, aiming for high accuracy and frequent updates. This GitHub repository provides the training and inference code, data, and model weights for the super-resolution outputs. It supports the mission of Satlas to provide open, AI-generated geospatial data.",Data|Open Source Software|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:58.493Z
cmiuc311n00utw171j4d2mrri,SatPM2.5,satpm25,https://geospatialcatalog.com/satpm25,https://registry.opendata.aws/surface-pm2-5-v6gl/,"Estimates global fine particulate matter (PM2.5) concentrations using a fusion of satellite, simulation, and monitor data.","SatPM2.5 provides comprehensive estimates of fine particulate matter (PM2.5) concentrations by integrating aerosol optical depth from multiple satellites (MODIS, VIIRS, MISR, SeaWiFS) with simulation models (GEOS-Chem) and ground-based measurements. This geophysical estimate is further refined through statistical fusion with direct PM2.5 measurements to explain most of the variance observed. The dataset is updated yearly and is available under a Creative Commons Attribution 4.0 International license.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:53.656Z
cmiuc027d00j5w171d06qshzb,SC DHEC GIS Hub,sc-dhec-gis-hub,https://geospatialcatalog.com/sc-dhec-gis-hub,https://sc-department-of-health-and-environmental-control-gis-sc-dhec.hub.arcgis.com/pages/data,A public platform for exploring and downloading open geospatial data from the SC Department of Health and Environmental Control.,"The SC DHEC GIS Hub serves as a public platform for accessing and downloading open geospatial data related to health and environmental control in South Carolina. It provides data categories such as water, air, coastal, land, and health, encouraging users to engage with important local issues. The hub also offers guidance on accessing Rest Services for more advanced data consumption.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:33.104Z
cmiuc04yi00jow171f2zwlwls,SCDNR GIS Open Data,scdnr-gis-open-data,https://geospatialcatalog.com/scdnr-gis-open-data,https://data-scdnr.opendata.arcgis.com/,A centralized hub for authoritative geospatial data and applications from the South Carolina Department of Natural Resources.,"This site provides access to a wide range of geospatial datasets, StoryMaps, and web applications from the South Carolina Department of Natural Resources. It features categorized data including Conservation, Water Resources, Geology, Marine Resources, and Imagery. Users can explore and download critical environmental and natural resource information for South Carolina.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:37.737Z
cmiubztnv00gxw1714okiu5rw,SCDOT GIS Mapping,scdot-gis-mapping,https://geospatialcatalog.com/scdot-gis-mapping,http://info2.scdot.org/GISMapping/Pages/GIS.aspx,Provides downloadable GIS data for roadways and traffic counts in South Carolina.,"The South Carolina Department of Transportation (SCDOT) offers a dedicated portal for Geographic Information System (GIS) data. This resource provides free, downloadable datasets related to the state's transportation infrastructure, including detailed roadway networks and historical traffic count information. Users can access various years of traffic data in both line and point formats.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:23.246Z
cmiuc1t2v00mow171hr4yuesf,Sea Ice Today,sea-ice-today,https://geospatialcatalog.com/sea-ice-today,https://nsidc.org/sea-ice-today,Daily updates and analysis on Arctic and Antarctic sea ice conditions.,"This website provides daily updates and scientific analysis of Arctic and Antarctic sea ice conditions. It is a key resource from the National Snow and Ice Data Center (NSIDC) for monitoring changes in the cryosphere, offering critical insights into environmental shifts and climate change impacts.","Blogs, Newsletters, and Podcasts|Data",False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:56.912Z
cmiuc1qwe00m6w171zn6z9znn,SensatUrban,sensaturban,https://geospatialcatalog.com/sensaturban,https://github.com/QingyongHu/SensatUrban,An urban-scale point cloud dataset for semantic segmentation research with billions of annotated points.,"SensatUrban is a large-scale photogrammetric point cloud dataset designed for urban semantic segmentation research. It features nearly three billion richly annotated points, covering approximately 6 km² across two UK cities. This dataset provides essential benchmarks and challenges for advancing 3D point cloud analysis and deep learning applications.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:53.988Z
cmiuc2ohf00spw171fjabw0ft,Sentinel-1,sentinel-1,https://geospatialcatalog.com/sentinel-1,https://registry.opendata.aws/sentinel-1/,"Access the global Sentinel-1 GRD archive, converted to cloud-optimized GeoTIFF format, freely available on AWS.","This resource provides access to the global Sentinel-1 GRD archive, encompassing data from its inception to the present. The data is converted into cloud-optimized GeoTIFF format, making it readily available for various applications. It supports diverse use cases, including land and sea monitoring, emergency response for environmental disasters, and economic applications.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:35.594Z
cmiuc2k0w00rlw171dvuun19r,Sentinel-1 Backscatter Imagery,sentinel-1-backscatter-imagery,https://geospatialcatalog.com/sentinel-1-backscatter-imagery,https://registry.opendata.aws/sentinel-1-rtc-indigo/,Analysis-ready Sentinel-1 C-band SAR imagery for environmental monitoring over the Contiguous United States.,"This dataset offers Radiometrically Terrain Corrected (RTC) Sentinel-1 C-band Synthetic Aperture Radar (SAR) imagery, processed from original Ground Range Detected (GRD) scenes. It provides analysis-ready data, suitable for environmental monitoring, available over the Contiguous United States (CONUS) since 2017. The data is managed by Indigo Ag, Inc. and targets daily updates.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:30.633Z
cmiuc20i900nuw1717l66sm2l,Sentinel-2,sentinel-2,https://geospatialcatalog.com/sentinel-2,https://registry.opendata.aws/sentinel-2/,"Access high-resolution optical imagery from the Sentinel-2 mission, freely available on the Registry of Open Data on AWS.","This AWS registry provides free and open access to Sentinel-2 satellite imagery, a land monitoring mission offering high-resolution optical data globally every five days. It includes both L1C and L2A data, regularly updated within hours of availability. The data supports various ongoing studies and applications.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:06.541Z
cmiuc07yc00k9w171epqo6zyf,Sentinel-2 Cloud-Optimized GeoTIFFs,sentinel-2-cloud-optimized-geotiffs,https://geospatialcatalog.com/sentinel-2-cloud-optimized-geotiffs,https://registry.opendata.aws/sentinel-2-l2a-cogs/,Cloud-optimized Sentinel-2 satellite imagery for land monitoring and Earth observation on AWS.,"This dataset provides Sentinel-2 Level-2A satellite imagery in Cloud-Optimized GeoTIFF (COG) format, offering high-resolution optical data for land monitoring. It includes global coverage with frequent updates, accessible via AWS, and is accompanied by SpatioTemporal Asset Catalog (STAC) metadata, making it easily discoverable and usable for various geospatial applications.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:42.665Z
cmiuc2jxa00riw171w9shehvh,SNIAmb,sniamb,https://geospatialcatalog.com/sniamb,https://sniamb.apambiente.pt/,Portugal's National Environmental Information System for data access and geographic visualization.,"SNIAmb (Sistema Nacional de Informação do Ambiente) is Portugal's National Environmental Information System. It provides structured access to a wide array of environmental data and offers geographic visualization tools across various thematic areas, supporting environmental management and public consultation processes.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:30.632Z
cmiubzyls00i9w171zspd4s3p,Snow Data Assimilation System (SNODAS),snow-data-assimilation-system-snodas,https://geospatialcatalog.com/snow-data-assimilation-system-snodas,https://nsidc.org/data/g02158/versions/1#anchor-0,Provides comprehensive snow data products from the National Snow and Ice Data Center (NSIDC).,"This resource offers access to Snow Data Assimilation System (SNODAS) data products, managed by the National Snow and Ice Data Center (NSIDC). SNODAS provides crucial information on snow cover, depth, and water equivalent, essential for cryospheric and hydrological research.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.446Z
cmj1aqi2t000004jvpwzrgykj,Soar Atlas,soar-atlas,https://geospatialcatalog.com/soar-atlas,https://soaratlas.com/discover,A platform for discovering and accessing global geospatial data.,"Soar Atlas provides a centralized platform for users to explore and access a wide array of geospatial datasets. It aims to simplify the discovery process for various types of imagery and spatial information, making complex data more readily available.",Companies|Data,False,False,2025-12-12T10:20:28.875Z,2025-12-12T10:20:28.880Z
cmiuc1t0p00mmw171i59l4lvj,SoilGrids,soilgrids,https://geospatialcatalog.com/soilgrids,http://soilgrids.org/,A global system for digital soil mapping providing detailed soil property data at 250m resolution.,"SoilGrids is a comprehensive web portal offering global digital soil maps at a 250-meter resolution. It provides detailed information on various soil properties, derived from a global compilation of soil profile data and environmental layers, making it a valuable resource for environmental analysis.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:56.841Z
