osm_type,osm_id,lon,lat,man_made,tower_type,operator,name,radio,mobile_phone,tags_json,tower_id
way,694495534,101.7890019,3.4283965,tower,communication,Telekom Malaysia,,UNKNOWN,,"{""access"": ""private"", ""building"": ""yes"", ""layer"": ""1"", ""man_made"": ""tower"", ""operator"": ""Telekom Malaysia"", ""tower:type"": ""communication""}",MY_W694495534
node,12169092717,101.7900455,2.9814806,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N12169092717
node,10991780746,101.8138969,3.0560108,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:type"": ""communication""}",MY_N10991780746
node,13474572720,101.8169117,2.9148047,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""material"": ""metal"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N13474572720
node,9944968255,101.8179589,3.3538587,tower,communication,,,UNKNOWN,,"{""communication:radio"": ""yes"", ""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N9944968255
node,1945539635,101.8234458,3.3951552,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N1945539635
node,12030488094,101.8254355,2.8906073,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12030488094
node,8063350945,101.8348158,2.6996554,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8063350945
node,13845846105,101.8388119,3.394645,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N13845846105
node,13845846092,101.8428594,3.3887505,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N13845846092
node,4200388722,101.8567242,2.8444311,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N4200388722
way,1366117482,101.8567788,3.3348904,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1366117482
node,6142258135,101.8628592,5.7434028,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N6142258135
node,2425808221,101.8887794,5.8202187,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N2425808221
node,8084941767,101.890946,3.5737303,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8084941767
way,1288067099,101.8994611,3.100753,tower,communication,,,UNKNOWN,,"{""building"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1288067099
node,11257618116,101.8995995,3.5326965,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N11257618116
node,11985118591,101.9034652,2.8131318,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N11985118591
node,7848117182,101.9086553,5.4450595,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""source"": ""bing aerial tracing"", ""tower:type"": ""communication""}",MY_N7848117182
node,14060840318,101.9100508,2.5770638,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N14060840318
node,11189951508,101.9226336,2.7786229,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N11189951508
node,11189951504,101.9228824,2.7827743,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N11189951504
node,9126977972,101.9431391,2.7453539,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9126977972
node,9126977973,101.9433135,2.7450056,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9126977973
node,8735935858,101.9433671,3.8116888,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8735935858
node,8434323581,101.9581997,4.8728922,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8434323581
node,8434323582,101.9585055,4.8726357,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8434323582
node,3901579555,101.9774743,3.4726038,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N3901579555
way,1367367946,101.9803974,3.1161464,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1367367946
node,5510158257,101.9828201,4.525199,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N5510158257
node,8261057768,101.9864006,2.7237368,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8261057768
node,5510158263,101.9881137,4.5455919,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N5510158263
node,5510158299,101.9958541,4.6172322,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N5510158299
node,5510158305,101.9970148,4.6541355,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N5510158305
node,3901579514,101.9988157,3.4450014,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N3901579514
node,8259081451,101.9993929,2.7845892,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8259081451
node,5510158307,102.0105994,4.692216,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N5510158307
node,9006098842,102.0134667,2.4804372,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9006098842
way,1368598193,102.0186947,3.1495206,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1368598193
node,8032528770,102.0293762,2.6388333,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8032528770
node,5742976628,102.0414806,3.082494,communications_tower,,,,UNKNOWN,,"{""man_made"": ""communications_tower""}",MY_N5742976628
way,1368699691,102.0417357,3.0823885,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1368699691
way,1368623543,102.0541587,3.0941233,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1368623543
node,9621355555,102.0638971,4.018178,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N9621355555
node,11241526897,102.0660862,2.8424309,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""source"": ""bing"", ""tower:type"": ""communication""}",MY_N11241526897
node,3273231502,102.0684485,2.8401342,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""source"": ""bing"", ""tower:type"": ""communication""}",MY_N3273231502
node,11241526902,102.0685083,2.8406963,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""source"": ""bing"", ""tower:type"": ""communication""}",MY_N11241526902
node,3273231509,102.0687982,2.8410357,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""source"": ""bing"", ""tower:type"": ""communication""}",MY_N3273231509
node,8752918921,102.0701692,3.4763957,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""material"": ""metal"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8752918921
way,1372701089,102.075091,2.9991953,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1372701089
node,4663189043,102.0795322,3.0039068,mast,,,,UNKNOWN,,"{""man_made"": ""mast""}",MY_N4663189043
way,1381588641,102.0805655,2.9202534,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1381588641
node,10230277433,102.0875326,2.3004561,tower,communication,,,LTE,yes,"{""communication:4g"": ""yes"", ""communication:mobile_phone"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice_steel"", ""tower:type"": ""communication""}",MY_N10230277433
node,13713417878,102.0962892,6.1726117,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""material"": ""steel"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N13713417878
node,8459640140,102.1018384,2.3624477,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8459640140
node,9038308805,102.1062767,6.2237856,tower,communication,,,UNKNOWN,,"{""access"": ""private"", ""aeroway:light"": ""obstacle"", ""height"": ""54.86"", ""man_made"": ""tower"", ""material"": ""steel"", ""source"": ""CAAM eAIP 20210812"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N9038308805
node,13686660305,102.1070825,6.0985934,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""material"": ""steel"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N13686660305
way,1533443392,102.1116751,2.7429376,communications_tower,,,,UNKNOWN,,"{""barrier"": ""fence"", ""man_made"": ""communications_tower""}",MY_W1533443392
node,13712401727,102.1148045,6.1845982,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""material"": ""steel"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N13712401727
node,8025981358,102.1225182,2.5700432,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8025981358
node,8025859449,102.1352046,2.5438688,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8025859449
node,13663195383,102.1379419,6.0378544,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N13663195383
node,13663195381,102.1382296,6.0384245,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N13663195381
node,13663195382,102.1385213,6.0375723,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N13663195382
node,13663195380,102.1388049,6.0381578,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N13663195380
node,4193669752,102.1425314,2.8376094,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N4193669752
way,1383475622,102.1433258,2.82303,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1383475622
way,1491528657,102.1472093,6.0494193,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""material"": ""steel"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1491528657
node,8778604184,102.1539366,5.8020298,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8778604184
node,8348937880,102.155495,3.5189226,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8348937880
node,8277786902,102.15579,2.789047,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8277786902
node,13686353602,102.158998,6.1108076,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""material"": ""steel"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N13686353602
node,13678931196,102.1599555,6.0760992,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""material"": ""steel"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N13678931196
node,8780937436,102.1606421,2.463295,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8780937436
node,8780937437,102.1608755,2.4632414,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N8780937437
node,8780937438,102.1612644,2.4631182,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:type"": ""communication""}",MY_N8780937438
node,8025609742,102.1620703,2.5143433,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N8025609742
node,13805621364,102.1630085,4.1686142,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N13805621364
node,8785448481,102.1753219,3.5072154,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8785448481
way,823099395,102.1754758,5.8927879,tower,communication,,,UNKNOWN,yes,"{""building"": ""yes"", ""communication:mobile_phone"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W823099395
way,823097930,102.1755775,5.8933221,tower,communication,,,UNKNOWN,yes,"{""building"": ""yes"", ""communication:mobile_phone"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W823097930
node,13678930905,102.1892104,6.0832097,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""material"": ""steel"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N13678930905
way,1456021260,102.1917375,6.1671926,tower,communication,,,UNKNOWN,,"{""building"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1456021260
node,13686353632,102.1918738,6.1023619,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""material"": ""steel"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N13686353632
way,1492305145,102.1935689,6.0782089,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""material"": ""steel"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_W1492305145
node,3902995326,102.1962234,2.4421983,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N3902995326
node,3902995325,102.2010363,2.4378872,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N3902995325
node,8789765101,102.2069718,2.7284827,communications_tower,communication,,,UNKNOWN,,"{""man_made"": ""communications_tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N8789765101
way,818384093,102.2074157,6.1751838,tower,communication,,,UNKNOWN,yes,"{""building"": ""yes"", ""communication:mobile_phone"": ""yes"", ""height"": ""50"", ""man_made"": ""tower"", ""tower:construction"": ""metal"", ""tower:type"": ""communication""}",MY_W818384093
node,13685405063,102.208124,6.0940688,mast,communication,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""freestanding"", ""tower:type"": ""communication""}",MY_N13685405063
node,3902995324,102.2162259,2.4202146,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N3902995324
node,4958058752,102.2176615,2.2252589,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N4958058752
node,12546408507,102.2191319,6.1450017,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12546408507
node,12546408513,102.2191384,6.1447278,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N12546408513
